,DATUM,JAHR,MONAT,KW,TAG,WOCHENTAG,START,ENDE,P1_START,P1_ENDE,P2_START,P2_ENDE,P3_START,P3_ENDE,ARBEITSZEIT_MIN,FEIERTAG,AENDERUNG_DATUM,AENDERUNG_USER
582,2013-11-15 00:00:00,2013,11,46,15,5,2013-11-15 06:00:00,2013-11-15 22:30:00,2013-11-15 11:30:00,2013-11-15 12:00:00,2013-11-15 16:30:00,2013-11-15 17:00:00,2013-11-15 00:00:00,2013-11-15 00:00:00,930,0,2013-01-17 14:59:52,KS
583,2013-11-18 00:00:00,2013,11,47,18,1,2013-11-18 06:00:00,2013-11-18 22:30:00,2013-11-18 11:30:00,2013-11-18 12:00:00,2013-11-18 16:30:00,2013-11-18 17:00:00,2013-11-18 00:00:00,2013-11-18 00:00:00,930,0,2013-01-17 14:59:52,KS
584,2013-11-19 00:00:00,2013,11,47,19,2,2013-11-19 06:00:00,2013-11-19 22:30:00,2013-11-19 11:30:00,2013-11-19 12:00:00,2013-11-19 16:30:00,2013-11-19 17:00:00,2013-11-19 00:00:00,2013-11-19 00:00:00,930,0,2013-01-17 14:59:52,KS
585,2013-11-20 00:00:00,2013,11,47,20,3,2013-11-20 06:00:00,2013-11-20 22:30:00,2013-11-20 11:30:00,2013-11-20 12:00:00,2013-11-20 16:30:00,2013-11-20 17:00:00,2013-11-20 00:00:00,2013-11-20 00:00:00,930,0,2013-01-17 14:59:52,KS
586,2013-11-21 00:00:00,2013,11,47,21,4,2013-11-21 06:00:00,2013-11-21 22:30:00,2013-11-21 11:30:00,2013-11-21 12:00:00,2013-11-21 16:30:00,2013-11-21 17:00:00,2013-11-21 00:00:00,2013-11-21 00:00:00,930,0,2013-01-17 14:59:52,KS
587,2013-11-22 00:00:00,2013,11,47,22,5,2013-11-22 06:00:00,2013-11-22 22:30:00,2013-11-22 11:30:00,2013-11-22 12:00:00,2013-11-22 16:30:00,2013-11-22 17:00:00,2013-11-22 00:00:00,2013-11-22 00:00:00,930,0,2013-01-17 14:59:52,KS
588,2013-11-25 00:00:00,2013,11,48,25,1,2013-11-25 06:00:00,2013-11-25 22:30:00,2013-11-25 11:30:00,2013-11-25 12:00:00,2013-11-25 16:30:00,2013-11-25 17:00:00,2013-11-25 00:00:00,2013-11-25 00:00:00,930,0,2013-01-17 14:59:52,KS
589,2013-11-26 00:00:00,2013,11,48,26,2,2013-11-26 06:00:00,2013-11-26 22:30:00,2013-11-26 11:30:00,2013-11-26 12:00:00,2013-11-26 16:30:00,2013-11-26 17:00:00,2013-11-26 00:00:00,2013-11-26 00:00:00,930,0,2013-01-17 14:59:52,KS
590,2013-11-27 00:00:00,2013,11,48,27,3,2013-11-27 06:00:00,2013-11-27 22:30:00,2013-11-27 11:30:00,2013-11-27 12:00:00,2013-11-27 16:30:00,2013-11-27 17:00:00,2013-11-27 00:00:00,2013-11-27 00:00:00,930,0,2013-01-17 14:59:52,KS
591,2013-11-28 00:00:00,2013,11,48,28,4,2013-11-28 06:00:00,2013-11-28 22:30:00,2013-11-28 11:30:00,2013-11-28 12:00:00,2013-11-28 16:30:00,2013-11-28 17:00:00,2013-11-28 00:00:00,2013-11-28 00:00:00,930,0,2013-01-17 14:59:52,KS
592,2013-11-29 00:00:00,2013,11,48,29,5,2013-11-29 06:00:00,2013-11-29 22:30:00,2013-11-29 11:30:00,2013-11-29 12:00:00,2013-11-29 16:30:00,2013-11-29 17:00:00,2013-11-29 00:00:00,2013-11-29 00:00:00,930,0,2013-01-17 14:59:52,KS
593,2013-12-02 00:00:00,2013,12,49,2,1,2013-12-02 06:00:00,2013-12-02 22:30:00,2013-12-02 11:30:00,2013-12-02 12:00:00,2013-12-02 16:30:00,2013-12-02 17:00:00,2013-12-02 00:00:00,2013-12-02 00:00:00,930,0,2013-01-17 14:59:52,KS
594,2013-12-03 00:00:00,2013,12,49,3,2,2013-12-03 06:00:00,2013-12-03 22:30:00,2013-12-03 11:30:00,2013-12-03 12:00:00,2013-12-03 16:30:00,2013-12-03 17:00:00,2013-12-03 00:00:00,2013-12-03 00:00:00,930,0,2013-01-17 14:59:52,KS
595,2013-12-04 00:00:00,2013,12,49,4,3,2013-12-04 06:00:00,2013-12-04 22:30:00,2013-12-04 11:30:00,2013-12-04 12:00:00,2013-12-04 16:30:00,2013-12-04 17:00:00,2013-12-04 00:00:00,2013-12-04 00:00:00,930,0,2013-01-17 14:59:52,KS
596,2013-12-05 00:00:00,2013,12,49,5,4,2013-12-05 06:00:00,2013-12-05 22:30:00,2013-12-05 11:30:00,2013-12-05 12:00:00,2013-12-05 16:30:00,2013-12-05 17:00:00,2013-12-05 00:00:00,2013-12-05 00:00:00,930,0,2013-01-17 14:59:52,KS
597,2013-12-06 00:00:00,2013,12,49,6,5,2013-12-06 06:00:00,2013-12-06 22:30:00,2013-12-06 11:30:00,2013-12-06 12:00:00,2013-12-06 16:30:00,2013-12-06 17:00:00,2013-12-06 00:00:00,2013-12-06 00:00:00,930,0,2013-01-17 14:59:52,KS
598,2013-12-09 00:00:00,2013,12,50,9,1,2013-12-09 06:00:00,2013-12-09 22:30:00,2013-12-09 11:30:00,2013-12-09 12:00:00,2013-12-09 16:30:00,2013-12-09 17:00:00,2013-12-09 00:00:00,2013-12-09 00:00:00,930,0,2013-01-17 14:59:52,KS
599,2013-12-10 00:00:00,2013,12,50,10,2,2013-12-10 06:00:00,2013-12-10 22:30:00,2013-12-10 11:30:00,2013-12-10 12:00:00,2013-12-10 16:30:00,2013-12-10 17:00:00,2013-12-10 00:00:00,2013-12-10 00:00:00,930,0,2013-01-17 14:59:52,KS
600,2013-12-11 00:00:00,2013,12,50,11,3,2013-12-11 06:00:00,2013-12-11 22:30:00,2013-12-11 11:30:00,2013-12-11 12:00:00,2013-12-11 16:30:00,2013-12-11 17:00:00,2013-12-11 00:00:00,2013-12-11 00:00:00,930,0,2013-01-17 14:59:52,KS
601,2013-12-12 00:00:00,2013,12,50,12,4,2013-12-12 06:00:00,2013-12-12 22:30:00,2013-12-12 11:30:00,2013-12-12 12:00:00,2013-12-12 16:30:00,2013-12-12 17:00:00,2013-12-12 00:00:00,2013-12-12 00:00:00,930,0,2013-01-17 14:59:52,KS
602,2013-12-13 00:00:00,2013,12,50,13,5,2013-12-13 06:00:00,2013-12-13 22:30:00,2013-12-13 11:30:00,2013-12-13 12:00:00,2013-12-13 16:30:00,2013-12-13 17:00:00,2013-12-13 00:00:00,2013-12-13 00:00:00,930,0,2013-01-17 14:59:52,KS
603,2013-12-16 00:00:00,2013,12,51,16,1,2013-12-16 06:00:00,2013-12-16 22:30:00,2013-12-16 11:30:00,2013-12-16 12:00:00,2013-12-16 16:30:00,2013-12-16 17:00:00,2013-12-16 00:00:00,2013-12-16 00:00:00,930,0,2013-01-17 14:59:52,KS
604,2013-12-17 00:00:00,2013,12,51,17,2,2013-12-17 06:00:00,2013-12-17 22:30:00,2013-12-17 11:30:00,2013-12-17 12:00:00,2013-12-17 16:30:00,2013-12-17 17:00:00,2013-12-17 00:00:00,2013-12-17 00:00:00,930,0,2013-01-17 14:59:52,KS
605,2013-12-18 00:00:00,2013,12,51,18,3,2013-12-18 06:00:00,2013-12-18 22:30:00,2013-12-18 11:30:00,2013-12-18 12:00:00,2013-12-18 16:30:00,2013-12-18 17:00:00,2013-12-18 00:00:00,2013-12-18 00:00:00,930,0,2013-01-17 14:59:52,KS
606,2013-12-19 00:00:00,2013,12,51,19,4,2013-12-19 06:00:00,2013-12-19 22:30:00,2013-12-19 11:30:00,2013-12-19 12:00:00,2013-12-19 16:30:00,2013-12-19 17:00:00,2013-12-19 00:00:00,2013-12-19 00:00:00,930,0,2013-01-17 14:59:52,KS
607,2013-12-20 00:00:00,2013,12,51,20,5,2013-12-20 06:00:00,2013-12-20 22:30:00,2013-12-20 11:30:00,2013-12-20 12:00:00,2013-12-20 16:30:00,2013-12-20 17:00:00,2013-12-20 00:00:00,2013-12-20 00:00:00,930,0,2013-01-17 14:59:52,KS
608,2013-12-23 00:00:00,2013,12,52,23,1,2013-12-23 06:00:00,2013-12-23 22:30:00,2013-12-23 11:30:00,2013-12-23 12:00:00,2013-12-23 16:30:00,2013-12-23 17:00:00,2013-12-23 00:00:00,2013-12-23 00:00:00,930,0,2013-01-17 14:59:52,KS
609,2013-12-24 00:00:00,2013,12,52,24,2,2013-12-24 06:00:00,2013-12-24 22:30:00,2013-12-24 11:30:00,2013-12-24 12:00:00,2013-12-24 16:30:00,2013-12-24 17:00:00,2013-12-24 00:00:00,2013-12-24 00:00:00,930,0,2013-01-17 14:59:52,KS
610,2013-12-25 00:00:00,2013,12,52,25,3,2013-12-25 06:00:00,2013-12-25 22:30:00,2013-12-25 11:30:00,2013-12-25 12:00:00,2013-12-25 16:30:00,2013-12-25 17:00:00,2013-12-25 00:00:00,2013-12-25 00:00:00,930,0,2013-01-17 14:59:52,KS
611,2013-12-26 00:00:00,2013,12,52,26,4,2013-12-26 06:00:00,2013-12-26 22:30:00,2013-12-26 11:30:00,2013-12-26 12:00:00,2013-12-26 16:30:00,2013-12-26 17:00:00,2013-12-26 00:00:00,2013-12-26 00:00:00,930,0,2013-01-17 14:59:52,KS
612,2013-12-27 00:00:00,2013,12,52,27,5,2013-12-27 06:00:00,2013-12-27 22:30:00,2013-12-27 11:30:00,2013-12-27 12:00:00,2013-12-27 16:30:00,2013-12-27 17:00:00,2013-12-27 00:00:00,2013-12-27 00:00:00,930,0,2013-01-17 14:59:52,KS
613,2013-12-30 00:00:00,2013,12,53,30,1,2013-12-30 06:00:00,2013-12-30 22:30:00,2013-12-30 11:30:00,2013-12-30 12:00:00,2013-12-30 16:30:00,2013-12-30 17:00:00,2013-12-30 00:00:00,2013-12-30 00:00:00,930,0,2013-01-17 14:59:52,KS
614,2013-12-31 00:00:00,2013,12,53,31,2,2013-12-31 06:00:00,2013-12-31 22:30:00,2013-12-31 11:30:00,2013-12-31 12:00:00,2013-12-31 16:30:00,2013-12-31 17:00:00,2013-12-31 00:00:00,2013-12-31 00:00:00,930,0,2013-01-17 14:59:52,KS
615,2014-01-01 00:00:00,2014,1,1,1,3,2014-01-01 06:00:00,2014-01-01 22:30:00,2014-01-01 11:30:00,2014-01-01 12:00:00,2014-01-01 16:30:00,2014-01-01 17:00:00,2014-01-01 00:00:00,2014-01-01 00:00:00,930,0,2013-01-17 14:59:52,KS
616,2014-01-02 00:00:00,2014,1,1,2,4,2014-01-02 06:00:00,2014-01-02 22:30:00,2014-01-02 11:30:00,2014-01-02 12:00:00,2014-01-02 16:30:00,2014-01-02 17:00:00,2014-01-02 00:00:00,2014-01-02 00:00:00,930,0,2013-01-17 14:59:52,KS
617,2014-01-03 00:00:00,2014,1,1,3,5,2014-01-03 06:00:00,2014-01-03 22:30:00,2014-01-03 11:30:00,2014-01-03 12:00:00,2014-01-03 16:30:00,2014-01-03 17:00:00,2014-01-03 00:00:00,2014-01-03 00:00:00,930,0,2013-01-17 14:59:52,KS
618,2014-01-06 00:00:00,2014,1,2,6,1,2014-01-06 06:00:00,2014-01-06 22:30:00,2014-01-06 11:30:00,2014-01-06 12:00:00,2014-01-06 16:30:00,2014-01-06 17:00:00,2014-01-06 00:00:00,2014-01-06 00:00:00,930,0,2013-01-17 14:59:52,KS
619,2014-01-07 00:00:00,2014,1,2,7,2,2014-01-07 06:00:00,2014-01-07 22:30:00,2014-01-07 11:30:00,2014-01-07 12:00:00,2014-01-07 16:30:00,2014-01-07 17:00:00,2014-01-07 00:00:00,2014-01-07 00:00:00,930,0,2013-01-17 14:59:52,KS
620,2014-01-08 00:00:00,2014,1,2,8,3,2014-01-08 06:00:00,2014-01-08 22:30:00,2014-01-08 11:30:00,2014-01-08 12:00:00,2014-01-08 16:30:00,2014-01-08 17:00:00,2014-01-08 00:00:00,2014-01-08 00:00:00,930,0,2013-01-17 14:59:52,KS
621,2014-01-09 00:00:00,2014,1,2,9,4,2014-01-09 06:00:00,2014-01-09 22:30:00,2014-01-09 11:30:00,2014-01-09 12:00:00,2014-01-09 16:30:00,2014-01-09 17:00:00,2014-01-09 00:00:00,2014-01-09 00:00:00,930,0,2013-01-17 14:59:52,KS
622,2014-01-10 00:00:00,2014,1,2,10,5,2014-01-10 06:00:00,2014-01-10 22:30:00,2014-01-10 11:30:00,2014-01-10 12:00:00,2014-01-10 16:30:00,2014-01-10 17:00:00,2014-01-10 00:00:00,2014-01-10 00:00:00,930,0,2013-01-17 14:59:52,KS
623,2014-01-13 00:00:00,2014,1,3,13,1,2014-01-13 06:00:00,2014-01-13 22:30:00,2014-01-13 11:30:00,2014-01-13 12:00:00,2014-01-13 16:30:00,2014-01-13 17:00:00,2014-01-13 00:00:00,2014-01-13 00:00:00,930,0,2013-01-17 14:59:52,KS
624,2014-01-14 00:00:00,2014,1,3,14,2,2014-01-14 06:00:00,2014-01-14 22:30:00,2014-01-14 11:30:00,2014-01-14 12:00:00,2014-01-14 16:30:00,2014-01-14 17:00:00,2014-01-14 00:00:00,2014-01-14 00:00:00,930,0,2013-01-17 14:59:52,KS
625,2014-01-15 00:00:00,2014,1,3,15,3,2014-01-15 06:00:00,2014-01-15 22:30:00,2014-01-15 11:30:00,2014-01-15 12:00:00,2014-01-15 16:30:00,2014-01-15 17:00:00,2014-01-15 00:00:00,2014-01-15 00:00:00,930,0,2013-01-17 14:59:52,KS
626,2014-01-16 00:00:00,2014,1,3,16,4,2014-01-16 06:00:00,2014-01-16 22:30:00,2014-01-16 11:30:00,2014-01-16 12:00:00,2014-01-16 16:30:00,2014-01-16 17:00:00,2014-01-16 00:00:00,2014-01-16 00:00:00,930,0,2013-01-17 14:59:52,KS
627,2014-01-17 00:00:00,2014,1,3,17,5,2014-01-17 06:00:00,2014-01-17 22:30:00,2014-01-17 11:30:00,2014-01-17 12:00:00,2014-01-17 16:30:00,2014-01-17 17:00:00,2014-01-17 00:00:00,2014-01-17 00:00:00,930,0,2013-01-17 14:59:52,KS
628,2014-01-20 00:00:00,2014,1,4,20,1,2014-01-20 06:00:00,2014-01-20 22:30:00,2014-01-20 11:30:00,2014-01-20 12:00:00,2014-01-20 16:30:00,2014-01-20 17:00:00,2014-01-20 00:00:00,2014-01-20 00:00:00,930,0,2013-01-17 14:59:52,KS
629,2014-01-21 00:00:00,2014,1,4,21,2,2014-01-21 06:00:00,2014-01-21 22:30:00,2014-01-21 11:30:00,2014-01-21 12:00:00,2014-01-21 16:30:00,2014-01-21 17:00:00,2014-01-21 00:00:00,2014-01-21 00:00:00,930,0,2013-01-17 14:59:52,KS
630,2014-01-22 00:00:00,2014,1,4,22,3,2014-01-22 06:00:00,2014-01-22 22:30:00,2014-01-22 11:30:00,2014-01-22 12:00:00,2014-01-22 16:30:00,2014-01-22 17:00:00,2014-01-22 00:00:00,2014-01-22 00:00:00,930,0,2013-01-17 14:59:52,KS
631,2014-01-23 00:00:00,2014,1,4,23,4,2014-01-23 06:00:00,2014-01-23 22:30:00,2014-01-23 11:30:00,2014-01-23 12:00:00,2014-01-23 16:30:00,2014-01-23 17:00:00,2014-01-23 00:00:00,2014-01-23 00:00:00,930,0,2013-01-17 14:59:52,KS
632,2014-01-24 00:00:00,2014,1,4,24,5,2014-01-24 06:00:00,2014-01-24 22:30:00,2014-01-24 11:30:00,2014-01-24 12:00:00,2014-01-24 16:30:00,2014-01-24 17:00:00,2014-01-24 00:00:00,2014-01-24 00:00:00,930,0,2013-01-17 14:59:52,KS
633,2014-01-27 00:00:00,2014,1,5,27,1,2014-01-27 06:00:00,2014-01-27 22:30:00,2014-01-27 11:30:00,2014-01-27 12:00:00,2014-01-27 16:30:00,2014-01-27 17:00:00,2014-01-27 00:00:00,2014-01-27 00:00:00,930,0,2013-01-17 14:59:52,KS
634,2014-01-28 00:00:00,2014,1,5,28,2,2014-01-28 06:00:00,2014-01-28 22:30:00,2014-01-28 11:30:00,2014-01-28 12:00:00,2014-01-28 16:30:00,2014-01-28 17:00:00,2014-01-28 00:00:00,2014-01-28 00:00:00,930,0,2013-01-17 14:59:52,KS
635,2014-01-29 00:00:00,2014,1,5,29,3,2014-01-29 06:00:00,2014-01-29 22:30:00,2014-01-29 11:30:00,2014-01-29 12:00:00,2014-01-29 16:30:00,2014-01-29 17:00:00,2014-01-29 00:00:00,2014-01-29 00:00:00,930,0,2013-01-17 14:59:52,KS
636,2014-01-30 00:00:00,2014,1,5,30,4,2014-01-30 06:00:00,2014-01-30 22:30:00,2014-01-30 11:30:00,2014-01-30 12:00:00,2014-01-30 16:30:00,2014-01-30 17:00:00,2014-01-30 00:00:00,2014-01-30 00:00:00,930,0,2013-01-17 14:59:52,KS
637,2014-01-31 00:00:00,2014,1,5,31,5,2014-01-31 06:00:00,2014-01-31 22:30:00,2014-01-31 11:30:00,2014-01-31 12:00:00,2014-01-31 16:30:00,2014-01-31 17:00:00,2014-01-31 00:00:00,2014-01-31 00:00:00,930,0,2013-01-17 14:59:52,KS
638,2014-02-03 00:00:00,2014,2,6,3,1,2014-02-03 06:00:00,2014-02-03 22:30:00,2014-02-03 11:30:00,2014-02-03 12:00:00,2014-02-03 16:30:00,2014-02-03 17:00:00,2014-02-03 00:00:00,2014-02-03 00:00:00,930,0,2013-01-17 14:59:52,KS
639,2014-02-04 00:00:00,2014,2,6,4,2,2014-02-04 06:00:00,2014-02-04 22:30:00,2014-02-04 11:30:00,2014-02-04 12:00:00,2014-02-04 16:30:00,2014-02-04 17:00:00,2014-02-04 00:00:00,2014-02-04 00:00:00,930,0,2013-01-17 14:59:52,KS
640,2014-02-05 00:00:00,2014,2,6,5,3,2014-02-05 06:00:00,2014-02-05 22:30:00,2014-02-05 11:30:00,2014-02-05 12:00:00,2014-02-05 16:30:00,2014-02-05 17:00:00,2014-02-05 00:00:00,2014-02-05 00:00:00,930,0,2013-01-17 14:59:52,KS
641,2014-02-06 00:00:00,2014,2,6,6,4,2014-02-06 06:00:00,2014-02-06 22:30:00,2014-02-06 11:30:00,2014-02-06 12:00:00,2014-02-06 16:30:00,2014-02-06 17:00:00,2014-02-06 00:00:00,2014-02-06 00:00:00,930,0,2013-01-17 14:59:52,KS
642,2014-02-07 00:00:00,2014,2,6,7,5,2014-02-07 06:00:00,2014-02-07 22:30:00,2014-02-07 11:30:00,2014-02-07 12:00:00,2014-02-07 16:30:00,2014-02-07 17:00:00,2014-02-07 00:00:00,2014-02-07 00:00:00,930,0,2013-01-17 14:59:52,KS
643,2014-02-10 00:00:00,2014,2,7,10,1,2014-02-10 06:00:00,2014-02-10 22:30:00,2014-02-10 11:30:00,2014-02-10 12:00:00,2014-02-10 16:30:00,2014-02-10 17:00:00,2014-02-10 00:00:00,2014-02-10 00:00:00,930,0,2013-01-17 14:59:52,KS
644,2014-02-11 00:00:00,2014,2,7,11,2,2014-02-11 06:00:00,2014-02-11 22:30:00,2014-02-11 11:30:00,2014-02-11 12:00:00,2014-02-11 16:30:00,2014-02-11 17:00:00,2014-02-11 00:00:00,2014-02-11 00:00:00,930,0,2013-01-17 14:59:52,KS
645,2014-02-12 00:00:00,2014,2,7,12,3,2014-02-12 06:00:00,2014-02-12 22:30:00,2014-02-12 11:30:00,2014-02-12 12:00:00,2014-02-12 16:30:00,2014-02-12 17:00:00,2014-02-12 00:00:00,2014-02-12 00:00:00,930,0,2013-01-17 14:59:52,KS
646,2014-02-13 00:00:00,2014,2,7,13,4,2014-02-13 06:00:00,2014-02-13 22:30:00,2014-02-13 11:30:00,2014-02-13 12:00:00,2014-02-13 16:30:00,2014-02-13 17:00:00,2014-02-13 00:00:00,2014-02-13 00:00:00,930,0,2013-01-17 14:59:52,KS
647,2014-02-14 00:00:00,2014,2,7,14,5,2014-02-14 06:00:00,2014-02-14 22:30:00,2014-02-14 11:30:00,2014-02-14 12:00:00,2014-02-14 16:30:00,2014-02-14 17:00:00,2014-02-14 00:00:00,2014-02-14 00:00:00,930,0,2013-01-17 14:59:52,KS
648,2014-02-17 00:00:00,2014,2,8,17,1,2014-02-17 06:00:00,2014-02-17 22:30:00,2014-02-17 11:30:00,2014-02-17 12:00:00,2014-02-17 16:30:00,2014-02-17 17:00:00,2014-02-17 00:00:00,2014-02-17 00:00:00,930,0,2013-01-17 14:59:52,KS
649,2014-02-18 00:00:00,2014,2,8,18,2,2014-02-18 06:00:00,2014-02-18 22:30:00,2014-02-18 11:30:00,2014-02-18 12:00:00,2014-02-18 16:30:00,2014-02-18 17:00:00,2014-02-18 00:00:00,2014-02-18 00:00:00,930,0,2013-01-17 14:59:52,KS
650,2014-02-19 00:00:00,2014,2,8,19,3,2014-02-19 06:00:00,2014-02-19 22:30:00,2014-02-19 11:30:00,2014-02-19 12:00:00,2014-02-19 16:30:00,2014-02-19 17:00:00,2014-02-19 00:00:00,2014-02-19 00:00:00,930,0,2013-01-17 14:59:52,KS
651,2014-02-20 00:00:00,2014,2,8,20,4,2014-02-20 06:00:00,2014-02-20 22:30:00,2014-02-20 11:30:00,2014-02-20 12:00:00,2014-02-20 16:30:00,2014-02-20 17:00:00,2014-02-20 00:00:00,2014-02-20 00:00:00,930,0,2013-01-17 14:59:52,KS
652,2014-02-21 00:00:00,2014,2,8,21,5,2014-02-21 06:00:00,2014-02-21 22:30:00,2014-02-21 11:30:00,2014-02-21 12:00:00,2014-02-21 16:30:00,2014-02-21 17:00:00,2014-02-21 00:00:00,2014-02-21 00:00:00,930,0,2013-01-17 14:59:52,KS
653,2014-02-24 00:00:00,2014,2,9,24,1,2014-02-24 06:00:00,2014-02-24 22:30:00,2014-02-24 11:30:00,2014-02-24 12:00:00,2014-02-24 16:30:00,2014-02-24 17:00:00,2014-02-24 00:00:00,2014-02-24 00:00:00,930,0,2013-01-17 14:59:52,KS
654,2014-02-25 00:00:00,2014,2,9,25,2,2014-02-25 06:00:00,2014-02-25 22:30:00,2014-02-25 11:30:00,2014-02-25 12:00:00,2014-02-25 16:30:00,2014-02-25 17:00:00,2014-02-25 00:00:00,2014-02-25 00:00:00,930,0,2013-01-17 14:59:52,KS
655,2014-02-26 00:00:00,2014,2,9,26,3,2014-02-26 06:00:00,2014-02-26 22:30:00,2014-02-26 11:30:00,2014-02-26 12:00:00,2014-02-26 16:30:00,2014-02-26 17:00:00,2014-02-26 00:00:00,2014-02-26 00:00:00,930,0,2013-01-17 14:59:52,KS
656,2014-02-27 00:00:00,2014,2,9,27,4,2014-02-27 06:00:00,2014-02-27 22:30:00,2014-02-27 11:30:00,2014-02-27 12:00:00,2014-02-27 16:30:00,2014-02-27 17:00:00,2014-02-27 00:00:00,2014-02-27 00:00:00,930,0,2013-01-17 14:59:52,KS
657,2014-02-28 00:00:00,2014,2,9,28,5,2014-02-28 06:00:00,2014-02-28 22:30:00,2014-02-28 11:30:00,2014-02-28 12:00:00,2014-02-28 16:30:00,2014-02-28 17:00:00,2014-02-28 00:00:00,2014-02-28 00:00:00,930,0,2013-01-17 14:59:52,KS
658,2014-03-03 00:00:00,2014,3,10,3,1,2014-03-03 06:00:00,2014-03-03 22:30:00,2014-03-03 11:30:00,2014-03-03 12:00:00,2014-03-03 16:30:00,2014-03-03 17:00:00,2014-03-03 00:00:00,2014-03-03 00:00:00,930,0,2013-01-17 14:59:52,KS
659,2014-03-04 00:00:00,2014,3,10,4,2,2014-03-04 06:00:00,2014-03-04 22:30:00,2014-03-04 11:30:00,2014-03-04 12:00:00,2014-03-04 16:30:00,2014-03-04 17:00:00,2014-03-04 00:00:00,2014-03-04 00:00:00,930,0,2013-01-17 14:59:52,KS
660,2014-03-05 00:00:00,2014,3,10,5,3,2014-03-05 06:00:00,2014-03-05 22:30:00,2014-03-05 11:30:00,2014-03-05 12:00:00,2014-03-05 16:30:00,2014-03-05 17:00:00,2014-03-05 00:00:00,2014-03-05 00:00:00,930,0,2013-01-17 14:59:52,KS
661,2014-03-06 00:00:00,2014,3,10,6,4,2014-03-06 06:00:00,2014-03-06 22:30:00,2014-03-06 11:30:00,2014-03-06 12:00:00,2014-03-06 16:30:00,2014-03-06 17:00:00,2014-03-06 00:00:00,2014-03-06 00:00:00,930,0,2013-01-17 14:59:52,KS
662,2014-03-07 00:00:00,2014,3,10,7,5,2014-03-07 06:00:00,2014-03-07 22:30:00,2014-03-07 11:30:00,2014-03-07 12:00:00,2014-03-07 16:30:00,2014-03-07 17:00:00,2014-03-07 00:00:00,2014-03-07 00:00:00,930,0,2013-01-17 14:59:52,KS
663,2014-03-10 00:00:00,2014,3,11,10,1,2014-03-10 06:00:00,2014-03-10 22:30:00,2014-03-10 11:30:00,2014-03-10 12:00:00,2014-03-10 16:30:00,2014-03-10 17:00:00,2014-03-10 00:00:00,2014-03-10 00:00:00,930,0,2013-01-17 14:59:52,KS
664,2014-03-11 00:00:00,2014,3,11,11,2,2014-03-11 06:00:00,2014-03-11 22:30:00,2014-03-11 11:30:00,2014-03-11 12:00:00,2014-03-11 16:30:00,2014-03-11 17:00:00,2014-03-11 00:00:00,2014-03-11 00:00:00,930,0,2013-01-17 14:59:52,KS
665,2014-03-12 00:00:00,2014,3,11,12,3,2014-03-12 06:00:00,2014-03-12 22:30:00,2014-03-12 11:30:00,2014-03-12 12:00:00,2014-03-12 16:30:00,2014-03-12 17:00:00,2014-03-12 00:00:00,2014-03-12 00:00:00,930,0,2013-01-17 14:59:52,KS
666,2014-03-13 00:00:00,2014,3,11,13,4,2014-03-13 06:00:00,2014-03-13 22:30:00,2014-03-13 11:30:00,2014-03-13 12:00:00,2014-03-13 16:30:00,2014-03-13 17:00:00,2014-03-13 00:00:00,2014-03-13 00:00:00,930,0,2013-01-17 14:59:52,KS
667,2014-03-14 00:00:00,2014,3,11,14,5,2014-03-14 06:00:00,2014-03-14 22:30:00,2014-03-14 11:30:00,2014-03-14 12:00:00,2014-03-14 16:30:00,2014-03-14 17:00:00,2014-03-14 00:00:00,2014-03-14 00:00:00,930,0,2013-01-17 14:59:52,KS
668,2014-03-17 00:00:00,2014,3,12,17,1,2014-03-17 06:00:00,2014-03-17 22:30:00,2014-03-17 11:30:00,2014-03-17 12:00:00,2014-03-17 16:30:00,2014-03-17 17:00:00,2014-03-17 00:00:00,2014-03-17 00:00:00,930,0,2013-01-17 14:59:52,KS
669,2014-03-18 00:00:00,2014,3,12,18,2,2014-03-18 06:00:00,2014-03-18 22:30:00,2014-03-18 11:30:00,2014-03-18 12:00:00,2014-03-18 16:30:00,2014-03-18 17:00:00,2014-03-18 00:00:00,2014-03-18 00:00:00,930,0,2013-01-17 14:59:52,KS
670,2014-03-19 00:00:00,2014,3,12,19,3,2014-03-19 06:00:00,2014-03-19 22:30:00,2014-03-19 11:30:00,2014-03-19 12:00:00,2014-03-19 16:30:00,2014-03-19 17:00:00,2014-03-19 00:00:00,2014-03-19 00:00:00,930,0,2013-01-17 14:59:52,KS
671,2014-03-20 00:00:00,2014,3,12,20,4,2014-03-20 06:00:00,2014-03-20 22:30:00,2014-03-20 11:30:00,2014-03-20 12:00:00,2014-03-20 16:30:00,2014-03-20 17:00:00,2014-03-20 00:00:00,2014-03-20 00:00:00,930,0,2013-01-17 14:59:52,KS
672,2014-03-21 00:00:00,2014,3,12,21,5,2014-03-21 06:00:00,2014-03-21 22:30:00,2014-03-21 11:30:00,2014-03-21 12:00:00,2014-03-21 16:30:00,2014-03-21 17:00:00,2014-03-21 00:00:00,2014-03-21 00:00:00,930,0,2013-01-17 14:59:52,KS
673,2014-03-24 00:00:00,2014,3,13,24,1,2014-03-24 06:00:00,2014-03-24 22:30:00,2014-03-24 11:30:00,2014-03-24 12:00:00,2014-03-24 16:30:00,2014-03-24 17:00:00,2014-03-24 00:00:00,2014-03-24 00:00:00,930,0,2013-01-17 14:59:52,KS
